vpn,datetime,website,ip,ttl,time
Singapore,2023-10-08 19:51:13,shopback.com,172.67.69.86,57,7.489
Singapore,2023-10-08 19:51:13,shopback.com,172.67.69.86,57,7.021
Singapore,2023-10-08 19:51:13,shopback.com,172.67.69.86,57,6.885
Singapore,2023-10-08 19:51:16,shopback.co.th,172.67.71.47,57,7.552
Singapore,2023-10-08 19:51:16,shopback.co.th,172.67.71.47,57,7.289
Singapore,2023-10-08 19:51:16,shopback.co.th,172.67.71.47,57,6.903
Singapore,2023-10-08 19:51:16,shopback.co.th,172.67.71.47,57,7.451
Singapore,2023-10-08 19:51:19,goshopback.vn,172.67.71.159,57,6.627
Singapore,2023-10-08 19:51:19,goshopback.vn,172.67.71.159,57,6.824
Singapore,2023-10-08 19:51:19,goshopback.vn,172.67.71.159,57,8.451
Singapore,2023-10-08 19:51:19,goshopback.vn,172.67.71.159,57,6.964
Singapore,2023-10-08 19:51:22,taobao.com,106.11.226.158,83,214.824
Singapore,2023-10-08 19:51:22,taobao.com,106.11.226.158,83,223.956
Singapore,2023-10-08 19:51:22,taobao.com,106.11.226.158,83,240.323
Singapore,2023-10-08 19:51:22,taobao.com,106.11.226.158,83,216.297
Singapore,2023-10-08 19:51:25,aliexpress.com,47.246.173.237,92,6.699
Singapore,2023-10-08 19:51:25,aliexpress.com,47.246.173.237,92,7.597
Singapore,2023-10-08 19:51:25,aliexpress.com,47.246.173.237,92,10.012
Singapore,2023-10-08 19:51:25,aliexpress.com,47.246.173.237,92,7.822
Singapore,2023-10-08 19:51:28,dhgate.com,104.69.47.90,58,7.005
Singapore,2023-10-08 19:51:28,dhgate.com,104.69.47.90,58,7.109
Singapore,2023-10-08 19:51:28,dhgate.com,104.69.47.90,58,7.129
Singapore,2023-10-08 19:51:28,dhgate.com,104.69.47.90,58,7.673
Singapore,2023-10-08 19:51:31,ezbuy.sg,101.32.104.234,54,6.651
Singapore,2023-10-08 19:51:31,ezbuy.sg,101.32.104.234,54,6.235
Singapore,2023-10-08 19:51:31,ezbuy.sg,101.32.104.234,54,7.177
Singapore,2023-10-08 19:51:31,ezbuy.sg,101.32.104.234,54,6.950
Singapore,2023-10-08 19:51:34,ezbuy.my,101.32.104.234,54,6.038
Singapore,2023-10-08 19:51:34,ezbuy.my,101.32.104.234,54,7.045
Singapore,2023-10-08 19:51:34,ezbuy.my,101.32.104.234,54,6.571
Singapore,2023-10-08 19:51:34,ezbuy.my,101.32.104.234,54,33.927
Singapore,2023-10-08 19:51:38,jd.com,106.39.171.134,41,334.911
Singapore,2023-10-08 19:51:38,jd.com,106.39.171.134,41,368.860
Singapore,2023-10-08 19:51:38,jd.com,106.39.171.134,41,331.465
Singapore,2023-10-08 19:51:43,xiaohongshu.com,43.159.24.58,55,39.377
Singapore,2023-10-08 19:51:43,xiaohongshu.com,43.159.24.58,55,38.872
Singapore,2023-10-08 19:51:43,xiaohongshu.com,43.159.24.58,55,39.619
Singapore,2023-10-08 19:51:43,xiaohongshu.com,43.159.24.58,55,39.143
Singapore,2023-10-08 19:51:46,pinduoduo.com,124.156.123.148,52,40.237
Singapore,2023-10-08 19:51:46,pinduoduo.com,124.156.123.148,52,40.650
Singapore,2023-10-08 19:51:46,pinduoduo.com,124.156.123.148,52,40.032
Singapore,2023-10-08 19:51:46,pinduoduo.com,124.156.123.148,52,39.451
Singapore,2023-10-08 20:10:26,amazon.sg,15.197.251.41,244,7.485
Singapore,2023-10-08 20:10:26,amazon.sg,15.197.251.41,244,7.265
Singapore,2023-10-08 20:10:26,amazon.sg,15.197.251.41,244,10.777
Singapore,2023-10-08 20:10:26,amazon.sg,15.197.251.41,244,20.005
Singapore,2023-10-08 20:10:29,amazon.co.uk,54.239.33.58,230,188.540
Singapore,2023-10-08 20:10:29,amazon.co.uk,54.239.33.58,230,190.963
Singapore,2023-10-08 20:10:29,amazon.co.uk,54.239.33.58,230,188.105
Singapore,2023-10-08 20:10:29,amazon.co.uk,54.239.33.58,230,186.964
Singapore,2023-10-08 20:10:32,amazon.com,52.94.236.248,233,265.654
Singapore,2023-10-08 20:10:32,amazon.com,52.94.236.248,233,231.122
Singapore,2023-10-08 20:10:32,amazon.com,52.94.236.248,233,297.801
Singapore,2023-10-08 20:10:32,amazon.com,52.94.236.248,233,230.861
Singapore,2023-10-08 20:10:36,lazada.sg,47.246.167.15,93,7.685
Singapore,2023-10-08 20:10:36,lazada.sg,47.246.167.15,93,8.043
Singapore,2023-10-08 20:10:36,lazada.sg,47.246.167.15,93,8.491
Singapore,2023-10-08 20:10:36,lazada.sg,47.246.167.15,93,7.914
Singapore,2023-10-08 20:10:39,lazada.com.my,47.246.167.252,93,7.574
Singapore,2023-10-08 20:10:39,lazada.com.my,47.246.167.252,93,7.657
Singapore,2023-10-08 20:10:39,lazada.com.my,47.246.167.252,93,7.878
Singapore,2023-10-08 20:10:39,lazada.com.my,47.246.167.252,93,10.322
Singapore,2023-10-08 20:10:42,lazada.com.ph,47.246.167.252,93,7.516
Singapore,2023-10-08 20:10:42,lazada.com.ph,47.246.167.252,93,15.442
Singapore,2023-10-08 20:10:42,lazada.com.ph,47.246.167.252,93,7.961
Singapore,2023-10-08 20:10:42,lazada.com.ph,47.246.167.252,93,7.683
Singapore,2023-10-08 20:10:45,lazada.co.id,47.246.159.50,81,189.557
Singapore,2023-10-08 20:10:45,lazada.co.id,47.246.159.50,81,217.841
Singapore,2023-10-08 20:10:45,lazada.co.id,47.246.159.50,81,189.955
Singapore,2023-10-08 20:10:45,lazada.co.id,47.246.159.50,81,189.960
Singapore,2023-10-08 20:10:48,lazada.com,47.246.165.110,93,7.250
Singapore,2023-10-08 20:10:48,lazada.com,47.246.165.110,93,7.406
Singapore,2023-10-08 20:10:48,lazada.com,47.246.165.110,93,7.777
Singapore,2023-10-08 20:10:48,lazada.com,47.246.165.110,93,7.033
Singapore,2023-10-08 20:10:51,lazada.co.th,47.246.165.72,93,6.840
Singapore,2023-10-08 20:10:51,lazada.co.th,47.246.165.72,93,7.579
Singapore,2023-10-08 20:10:51,lazada.co.th,47.246.165.72,93,6.244
Singapore,2023-10-08 20:10:51,lazada.co.th,47.246.165.72,93,7.510
Singapore,2023-10-08 20:10:54,lazada.vn,47.246.167.252,93,7.951
Singapore,2023-10-08 20:10:54,lazada.vn,47.246.167.252,93,7.495
Singapore,2023-10-08 20:10:54,lazada.vn,47.246.167.252,93,7.813
Singapore,2023-10-08 20:10:54,lazada.vn,47.246.167.252,93,8.655
Singapore,2023-10-08 20:10:57,shopee.sg,143.92.75.65,53,6.889
Singapore,2023-10-08 20:10:57,shopee.sg,143.92.75.65,53,10.039
Singapore,2023-10-08 20:10:57,shopee.sg,143.92.75.65,53,7.052
Singapore,2023-10-08 20:10:57,shopee.sg,143.92.75.65,53,7.580
Singapore,2023-10-08 20:11:00,shopee.my,143.92.82.21,53,7.858
Singapore,2023-10-08 20:11:00,shopee.my,143.92.82.21,53,7.820
Singapore,2023-10-08 20:11:00,shopee.my,143.92.82.21,53,8.077
Singapore,2023-10-08 20:11:00,shopee.my,143.92.82.21,53,7.737
Singapore,2023-10-08 20:11:03,shopee.ph,143.92.75.65,53,6.478
Singapore,2023-10-08 20:11:03,shopee.ph,143.92.75.65,53,6.732
